Date,Open,High,Low,Close,Adj Close,Volume
2020-04-10,170.8,170.9,154.9,158.4,158.4,17980944616
2020-04-11,158.5,161.2,155.3,158.2,158.2,13555089447
2020-04-12,158.2,164.5,156.3,161.1,161.1,15123721386
2020-04-13,160.7,160.7,151.6,156.3,156.3,16465282133
2020-04-14,156.4,160.9,155.9,157.6,157.6,14723156630
2020-04-15,157.6,160.7,152.8,153.3,153.3,14171753737
2020-04-16,153.2,173.2,150.4,172.2,172.2,22910469236
2020-04-17,172.3,174.3,169.8,171.6,171.6,16714684266
2020-04-18,171.6,187.9,171.6,186.9,186.9,20160323443
2020-04-19,186.9,188.1,180.1,181.6,181.6,19146038381
2020-04-20,181.5,186.1,170.3,172.3,172.3,21266681335
2020-04-21,172.0,175.2,170.6,172.7,172.7,16458767984
2020-04-22,172.7,183.8,171.8,182.6,182.6,17994666395
2020-04-23,182.6,189.1,180.3,185.0,185.0,21275740032
2020-04-24,185.2,190.2,185.2,189.2,189.2,16788555028
2020-04-25,189.2,196.8,188.5,195.5,195.5,18260969748
2020-04-26,195.4,199.3,194.8,197.3,197.3,18335367012
2020-04-27,197.5,199.6,193.5,197.2,197.2,18670194595
2020-04-28,197.3,198.8,194.8,198.4,198.4,18217507467
2020-04-29,198.5,218.5,198.1,217.0,217.0,26397548759
2020-04-30,216.9,227.5,206.4,207.6,207.6,28089191904
2020-05-01,207.9,217.6,207.8,214.2,214.2,20816320834
2020-05-02,214.2,215.8,212.9,215.3,215.3,18260876092
2020-05-03,215.4,219.3,208.7,210.9,210.9,20469034664
2020-05-04,210.9,211.8,199.0,208.2,208.2,22602446422
2020-05-05,208.0,211.8,204.0,206.8,206.8,19004689099
2020-05-06,206.5,211.5,204.0,204.1,204.1,20343543799
2020-05-07,203.9,214.4,202.1,212.3,212.3,23594744655
2020-05-08,212.2,216.3,208.8,213.0,213.0,20445139356
2020-05-09,213.1,214.7,209.1,211.6,211.6,18950547549
2020-05-10,211.6,211.6,182.7,188.6,188.6,25211575193
2020-05-11,188.6,191.4,180.7,185.9,185.9,20054601647
2020-05-12,185.9,191.6,185.7,189.3,189.3,15899726284
2020-05-13,189.4,200.2,189.1,199.2,199.2,17054662289
2020-05-14,198.9,204.1,196.9,202.9,202.9,20150524861
2020-05-15,203.0,203.6,193.8,195.6,195.6,16602342092
2020-05-16,195.6,202.8,194.5,200.7,200.7,15379081645
2020-05-17,200.6,209.2,200.1,207.2,207.2,15470397303
2020-05-18,207.2,215.9,207.1,214.5,214.5,17411566928
2020-05-19,214.6,214.6,210.1,213.5,213.5,14346192779
2020-05-20,213.4,214.7,208.0,210.1,210.1,12730175511
2020-05-21,210.1,211.6,193.3,199.9,199.9,13308321229
2020-05-22,199.8,208.6,198.0,207.2,207.2,12041592114
2020-05-23,207.2,210.4,205.3,208.7,208.7,10665476768
2020-05-24,208.7,210.6,202.4,202.4,202.4,11833299572
2020-05-25,202.0,206.4,200.7,205.3,205.3,10415044124
2020-05-26,205.3,205.8,200.3,201.9,201.9,10159741290
2020-05-27,201.9,208.9,201.8,208.9,208.9,10631034756
2020-05-28,208.9,220.3,206.2,219.8,219.8,12212469604
2020-05-29,219.9,224.2,218.2,220.7,220.7,12265816557
2020-05-30,220.7,243.9,218.7,242.3,242.3,15027397867
2020-05-31,242.4,244.0,230.1,231.0,231.0,12234904813
2020-06-01,230.9,248.2,230.5,247.0,247.0,13951727936
2020-06-02,246.8,252.2,233.2,237.2,237.2,13782107567
2020-06-03,237.4,244.2,235.5,244.2,244.2,9861760817
2020-06-04,244.1,245.9,236.8,244.4,244.4,10170414304
2020-06-05,244.3,247.3,240.7,241.2,241.2,9293963914
2020-06-06,241.2,246.0,239.7,241.9,241.9,8114873845
2020-06-07,241.9,245.4,236.3,245.2,245.2,9544883157
2020-06-08,245.2,246.6,241.5,246.3,246.3,8076783299
2020-06-09,246.2,248.3,242.3,244.9,244.9,8446545788
2020-06-10,244.8,248.7,242.8,247.4,247.4,8792990206
2020-06-11,247.5,249.9,229.9,231.7,231.7,12356528860
2020-06-12,231.6,239.4,229.6,237.5,237.5,8868955009
2020-06-13,237.5,239.2,235.9,238.9,238.9,7141624980
2020-06-14,239.0,239.1,233.0,234.1,234.1,7439385176
2020-06-15,234.1,234.2,221.2,229.9,229.9,10536099884
2020-06-16,229.8,236.4,228.4,234.4,234.4,7965648016
2020-06-17,234.5,236.0,229.3,233.0,233.0,7701391592
2020-06-18,232.9,234.6,229.0,232.1,232.1,6713800872
2020-06-19,232.0,232.2,226.8,227.1,227.1,6946372590
2020-06-20,227.0,231.4,226.6,229.3,229.3,6252830566
2020-06-21,229.2,232.4,228.5,229.0,229.0,5600408178
2020-06-22,229.0,243.8,228.9,242.5,242.5,9079586552
2020-06-23,242.5,244.9,239.8,244.1,244.1,6624530348
2020-06-24,244.2,248.5,232.8,235.8,235.8,8815030025
2020-06-25,235.7,236.1,230.3,232.9,232.9,7010426122
2020-06-26,232.9,233.9,229.3,229.7,229.7,7187490226
2020-06-27,229.6,232.5,220.6,223.0,223.0,6918380955
2020-06-28,222.9,228.6,219.5,225.3,225.3,6205925718
2020-06-29,225.4,229.9,222.3,228.2,228.2,6726164653
2020-06-30,228.0,229.5,224.8,226.3,226.3,6094093001
2020-07-01,226.1,232.8,224.8,231.1,231.1,6463737443
2020-07-02,231.3,232.4,225.5,229.4,229.4,6212210566
2020-07-03,229.3,229.6,224.9,225.4,225.4,5109032700
2020-07-04,225.3,230.1,225.1,229.1,229.1,5228310135
2020-07-05,229.0,229.9,224.5,227.7,227.7,5292172429
2020-07-06,227.7,242.1,227.0,241.5,241.5,8782917553
2020-07-07,241.0,242.7,234.2,239.1,239.1,6441497597
2020-07-08,239.2,248.3,238.4,246.7,246.7,9892586411
2020-07-09,246.7,247.3,239.9,243.0,243.0,8429099199
2020-07-10,242.9,242.9,236.7,241.0,241.0,7281370522
2020-07-11,241.0,241.5,238.3,239.5,239.5,5643067316
2020-07-12,239.5,243.3,237.8,242.1,242.1,6596394718
2020-07-13,242.2,244.3,238.2,239.6,239.6,7787751468
2020-07-14,240.0,242.0,237.8,240.2,240.2,7357458555
2020-07-15,240.1,241.4,237.1,238.4,238.4,6189328448
2020-07-16,238.5,239.0,231.6,233.6,233.6,5832057567
2020-07-17,233.7,234.4,232.1,232.8,232.8,5859850529
2020-07-18,232.9,236.5,232.3,235.5,235.5,5397402117
2020-07-19,235.5,239.2,233.3,238.5,238.5,6251377305
2020-07-20,238.5,239.6,234.9,236.2,236.2,5600686192
2020-07-21,236.3,246.2,235.7,245.0,245.0,6806696015
2020-07-22,245.0,263.0,242.5,262.2,262.2,7702077383
2020-07-23,262.4,277.6,261.0,274.7,274.7,10281309262
2020-07-24,274.7,286.2,269.2,279.2,279.2,9466060358
2020-07-25,279.0,306.7,279.0,304.1,304.1,10785021813
2020-07-26,303.7,316.4,300.3,309.6,309.6,12003973026
2020-07-27,309.7,330.7,309.7,321.5,321.5,15644257058
2020-07-28,321.8,325.9,307.7,316.7,316.7,12357108065
2020-07-29,316.6,324.4,313.1,318.2,318.2,10878845706
2020-07-30,318.1,338.6,315.8,334.6,334.6,11827689045
2020-07-31,334.6,348.6,329.3,345.6,345.6,12030600492
2020-08-01,345.8,388.8,343.6,385.2,385.2,14045259477
2020-08-02,385.5,411.2,357.1,370.7,370.7,18909744275
2020-08-03,371.1,396.5,369.3,386.3,386.3,12834648062
2020-08-04,386.2,400.7,383.0,389.9,389.9,14086704221
2020-08-05,389.7,406.3,386.2,401.6,401.6,12875466638
2020-08-06,401.6,403.5,392.6,395.0,395.0,11304626458
2020-08-07,395.2,398.2,367.9,379.5,379.5,12751687084
2020-08-08,379.6,394.0,377.3,394.0,394.0,9342060531
2020-08-09,395.3,399.7,385.8,391.1,391.1,9451065592
2020-08-10,391.0,399.4,391.0,395.9,395.9,11685827893
2020-08-11,395.9,398.5,370.9,380.4,380.4,12792218737
2020-08-12,380.1,391.3,367.9,391.0,391.0,12408772745
2020-08-13,390.8,432.9,379.7,428.7,428.7,18480303526
2020-08-14,428.7,444.6,423.3,437.4,437.4,15064589987
2020-08-15,437.6,441.8,429.9,433.4,433.4,12416067894
2020-08-16,433.4,436.3,415.1,433.8,433.8,12168816874
2020-08-17,434.0,442.7,422.6,429.5,429.5,13227089410
2020-08-18,429.7,432.6,419.7,423.7,423.7,11978984079
2020-08-19,423.7,427.0,396.7,406.5,406.5,13137391167
2020-08-20,406.8,418.7,404.0,416.4,416.4,10043032427
2020-08-21,416.1,418.6,387.4,389.1,389.1,11781796374
2020-08-22,389.0,396.5,382.8,395.8,395.8,10131847985
2020-08-23,395.6,396.5,385.0,391.4,391.4,8137303970
2020-08-24,391.7,409.4,389.3,408.1,408.1,10328860398
2020-08-25,408.1,408.5,374.4,384.0,384.0,12428442042
2020-08-26,384.0,391.9,378.7,386.5,386.5,9967343483
2020-08-27,386.6,395.3,374.9,382.6,382.6,10457777652
2020-08-28,382.6,397.8,381.3,395.9,395.9,9120674421
2020-08-29,395.7,405.6,393.0,399.9,399.9,8777703481
2020-08-30,399.6,428.7,399.6,428.4,428.4,11211948040
2020-08-31,428.5,438.6,419.8,435.1,435.1,12774741797
2020-09-01,434.9,487.2,432.1,477.1,477.1,18862763756
2020-09-02,477.0,480.3,424.5,440.0,440.0,19691854014
2020-09-03,440.2,449.5,381.1,385.7,385.7,19622845896
2020-09-04,384.7,402.4,371.6,388.2,388.2,16747106257
2020-09-05,388.0,394.2,316.8,335.3,335.3,29880047640
2020-09-06,335.3,359.8,319.0,353.4,353.4,27643678917
2020-09-07,353.5,358.2,326.3,352.7,352.7,21763614732
2020-09-08,353.2,355.6,328.8,337.6,337.6,17991403432
2020-09-09,337.8,359.2,332.2,351.1,351.1,14547933520
2020-09-10,351.4,377.4,351.1,368.1,368.1,31421134556
2020-09-11,368.1,376.6,355.6,374.7,374.7,27296269329
2020-09-12,374.6,387.5,367.8,387.2,387.2,13295405814
2020-09-13,387.5,389.0,354.3,365.6,365.6,15005899191
2020-09-14,365.7,384.5,357.6,377.3,377.3,17536695361
2020-09-15,377.2,381.5,363.6,364.8,364.8,16140584321
2020-09-16,364.7,372.8,356.7,365.8,365.8,16107612177
2020-09-17,365.9,393.9,364.8,389.0,389.0,19899531080
2020-09-18,389.3,391.9,377.0,384.4,384.4,14108357740
2020-09-19,384.0,387.1,378.7,385.5,385.5,11049507684
2020-09-20,385.6,385.6,367.1,371.1,371.1,12292195784
2020-09-21,371.4,375.7,336.1,341.8,341.8,17398267133
2020-09-22,341.7,346.6,336.9,344.5,344.5,12732578043
2020-09-23,344.6,344.7,319.0,321.1,321.1,12899346599
2020-09-24,321.0,351.5,318.5,349.4,349.4,15714304470
2020-09-25,349.4,357.8,339.0,352.2,352.2,14381086966
2020-09-26,352.4,355.9,348.1,355.5,355.5,13049148579
2020-09-27,355.0,362.0,349.8,357.4,357.4,13598126926
2020-09-28,357.9,366.4,354.5,355.2,355.2,14258455166
2020-09-29,354.4,360.4,352.1,359.8,359.8,11600013236
2020-09-30,360.0,361.2,353.3,359.9,359.9,11818610610
2020-10-01,360.3,369.3,346.5,353.2,353.2,14679481911
2020-10-02,352.9,354.1,336.5,346.2,346.2,14215390463
2020-10-03,346.2,351.3,344.7,346.5,346.5,10060167889
2020-10-04,346.6,354.0,345.1,352.6,352.6,10696959020
2020-10-05,352.7,355.2,349.7,354.0,354.0,11809507622
2020-10-06,354.0,355.0,338.0,340.8,340.8,12830796112
2020-10-07,340.9,342.5,334.5,341.8,341.8,11929918060
2020-10-08,342.0,352.2,335.6,350.8,350.8,13461017711
2020-10-09,351.1,368.3,348.2,365.6,365.6,13043501763
2020-10-10,365.4,378.3,365.4,371.0,371.0,13618484324
2020-10-11,370.9,377.2,369.8,375.1,375.1,12584512533
2020-10-12,374.8,395.1,366.6,387.7,387.7,15867455424
2020-10-13,387.1,387.4,375.6,381.2,381.2,14226744838
2020-10-14,382.0,387.3,374.2,379.5,379.5,13918846567
2020-10-15,379.2,381.2,371.4,377.4,377.4,14964182545
2020-10-16,377.9,380.0,362.6,366.2,366.2,14670784817
2020-10-17,366.0,369.8,364.5,368.9,368.9,10951115359
2020-10-18,368.7,378.6,368.1,378.2,378.2,11047103109
2020-10-19,378.5,383.3,373.7,379.9,379.9,12811242092
2020-10-20,379.7,380.8,367.6,369.1,369.1,13741586582
2020-10-21,369.1,400.6,368.7,392.2,392.2,20241324322
2020-10-22,391.5,420.1,391.3,413.8,413.8,15772846485
2020-10-23,414.1,419.0,403.1,409.8,409.8,14256222052
2020-10-24,409.8,416.6,407.9,412.5,412.5,12201739194
2020-10-25,412.5,417.2,405.4,406.2,406.2,10890207469
2020-10-26,406.2,411.3,383.8,393.9,393.9,15155684229
2020-10-27,393.9,409.8,390.6,404.0,404.0,13940434102
2020-10-28,404.0,409.0,381.1,388.7,388.7,15276441134
2020-10-29,388.7,393.2,381.3,386.7,386.7,12920477749
2020-10-30,386.7,391.5,375.1,382.8,382.8,13688056970
2020-10-31,382.8,393.0,381.3,386.6,386.6,11276963426
2020-11-01,386.6,397.1,385.2,396.4,396.4,10475146018
2020-11-02,396.4,403.2,381.0,383.2,383.2,13997574252
2020-11-03,383.2,389.5,371.3,387.6,387.6,12588494762
2020-11-04,387.6,407.7,377.8,402.1,402.1,15126077675
2020-11-05,402.1,417.5,397.2,414.1,414.1,15440711038
2020-11-06,414.1,456.2,413.0,454.7,454.7,16738305610
2020-11-07,454.7,465.7,428.5,435.7,435.7,18873289788
2020-11-08,435.7,457.8,433.2,453.6,453.6,11292383601
2020-11-09,453.6,457.3,435.2,444.2,444.2,13704320630
2020-11-10,444.2,453.8,439.6,449.7,449.7,12090381666
2020-11-11,449.7,473.6,449.5,463.0,463.0,14075403511
2020-11-12,463.0,467.7,452.1,461.0,461.0,12877327234
2020-11-13,461.0,475.2,457.3,474.6,474.6,13191505725
2020-11-14,474.6,475.2,453.0,460.1,460.1,10312037942
2020-11-15,460.1,461.0,440.3,447.6,447.6,10308617165
2020-11-16,447.6,463.8,445.5,459.9,459.9,11441239444
2020-11-17,464.4,482.2,460.8,480.4,480.4,14593057877
2020-11-18,480.3,492.0,465.8,479.5,479.5,17880199224
2020-11-19,479.5,480.1,465.7,471.6,471.6,12473929218
2020-11-20,471.6,513.6,471.6,509.7,509.7,18629943296
2020-11-21,509.7,550.2,504.2,549.5,549.5,20757099184
2020-11-22,549.5,579.4,514.5,558.1,558.1,21967049601
2020-11-23,558.1,610.0,551.3,608.5,608.5,27272302872
2020-11-24,608.5,621.2,593.8,603.9,603.9,23281758100
2020-11-25,603.9,605.1,559.7,570.7,570.7,20088492893
2020-11-26,570.5,575.6,485.5,518.8,518.8,31104004592
2020-11-27,519.1,530.8,497.2,517.5,517.5,16831105703
2020-11-28,517.6,548.0,508.1,538.2,538.2,14770243833
2020-11-29,538.3,576.6,532.0,575.8,575.8,15017517758
2020-11-30,575.8,615.2,571.5,614.8,614.8,20276867833
2020-12-01,615.1,635.2,571.8,587.3,587.3,27178964465
2020-12-02,587.3,604.0,578.7,598.4,598.4,16883292129
2020-12-03,598.5,622.5,588.3,616.7,616.7,16146190946
2020-12-04,616.7,619.0,569.3,569.4,569.4,16337589997
2020-12-05,569.3,596.6,563.1,596.6,596.6,13498010566
2020-12-06,596.6,606.8,584.4,601.9,601.9,11290893016
2020-12-07,601.8,602.9,585.4,591.8,591.8,10720480962
2020-12-08,591.9,594.8,552.5,554.8,554.8,14398919320
2020-12-09,554.8,577.3,533.0,573.5,573.5,15855915840
2020-12-10,573.5,574.6,549.8,559.7,559.7,11672582040
2020-12-11,559.7,560.4,537.8,545.8,545.8,11098819124
2020-12-12,545.6,573.3,545.2,568.6,568.6,8534557897
2020-12-13,568.6,593.8,564.6,589.7,589.7,9070377862
2020-12-14,589.8,590.5,577.1,586.0,586.0,8125837102
2020-12-15,586.0,596.2,580.6,589.4,589.4,9326645840
2020-12-16,589.4,636.6,582.0,636.2,636.2,15817248373
2020-12-17,636.2,673.8,628.7,642.9,642.9,25479532147
2020-12-18,642.9,662.7,632.4,654.8,654.8,15756303983
2020-12-19,654.6,668.8,646.6,659.3,659.3,12830893778
2020-12-20,659.2,659.9,625.0,638.3,638.3,13375855442
2020-12-21,638.3,646.8,600.8,609.8,609.8,14419493621
2020-12-22,609.4,635.1,589.6,634.9,634.9,14745890080
2020-12-23,634.8,637.1,560.4,583.7,583.7,15261413038
2020-12-24,584.1,613.8,568.6,611.6,611.6,14317413703
2020-12-25,611.6,633.1,605.4,626.4,626.4,13520927700
2020-12-26,626.5,650.7,617.4,635.8,635.8,14761125202
2020-12-27,635.9,711.4,628.3,682.6,682.6,26093552821
2020-12-28,683.2,745.9,683.2,730.4,730.4,24222565862
2020-12-29,730.4,738.0,692.1,731.5,731.5,18710683199
2020-12-30,731.5,754.3,721.0,751.6,751.6,17294574210
2020-12-31,751.6,754.3,726.5,737.8,737.8,13926846861
2021-01-01,737.7,749.2,719.8,730.4,730.4,13652004358
2021-01-02,730.4,786.8,718.1,774.5,774.5,19740771179
2021-01-03,774.5,1006.6,771.6,975.5,975.5,45200463368
2021-01-04,977.1,1153.2,912.3,1040.2,1040.2,56945985763
2021-01-05,1041.5,1129.4,986.8,1100.0,1100.0,41535932781
2021-01-06,1101.0,1209.4,1064.2,1207.1,1207.1,44699914188
2021-01-07,1208.1,1282.6,1167.4,1225.7,1225.7,40468027280
2021-01-08,1226.0,1273.8,1076.1,1224.2,1224.2,44334826666
2021-01-09,1223.7,1303.9,1182.3,1281.1,1281.1,33233105361
2021-01-10,1280.9,1347.9,1194.7,1262.2,1262.2,40616938053
2021-01-11,1261.6,1261.6,924.9,1090.1,1090.1,60733630300
2021-01-12,1088.5,1149.2,1012.8,1043.4,1043.4,37494601692
2021-01-13,1043.7,1134.3,994.5,1130.7,1130.7,30109792795
2021-01-14,1130.2,1244.2,1093.1,1218.5,1218.5,33410915929
2021-01-15,1221.9,1250.5,1090.7,1171.8,1171.8,35972039310
2021-01-16,1171.4,1290.1,1157.6,1233.5,1233.5,32319240157
2021-01-17,1233.5,1265.6,1174.4,1230.2,1230.2,29258032819
2021-01-18,1230.3,1259.5,1187.3,1257.3,1257.3,25817455560
2021-01-19,1257.4,1432.3,1254.5,1377.3,1377.3,47195935190
2021-01-20,1375.2,1405.7,1243.3,1382.3,1382.3,46784030909
2021-01-21,1382.7,1382.7,1098.5,1121.6,1121.6,45932464754
2021-01-22,1118.9,1271.7,1046.6,1236.5,1236.5,43918338506
2021-01-23,1235.3,1272.2,1200.9,1231.0,1231.0,27253895441
2021-01-24,1231.2,1395.1,1225.3,1391.6,1391.6,36418163554
2021-01-25,1390.6,1467.8,1305.0,1324.4,1324.4,43565777745
2021-01-26,1323.7,1376.1,1253.3,1357.1,1357.1,41572917750
2021-01-27,1358.3,1368.1,1215.3,1253.2,1253.2,39394416990
2021-01-28,1251.3,1356.3,1226.2,1332.5,1332.5,34637234789
2021-01-29,1369.1,1429.0,1292.2,1382.5,1382.5,53611955259
2021-01-30,1382.2,1402.4,1328.5,1376.1,1376.1,30616574234
2021-01-31,1376.8,1378.9,1288.5,1315.0,1315.0,25198853581
2021-02-01,1314.9,1373.8,1274.4,1369.0,1369.0,29210670920
2021-02-02,1369.5,1543.0,1362.8,1515.2,1515.2,45437142801
2021-02-03,1514.8,1660.9,1510.0,1660.9,1660.9,41874566399
2021-02-04,1661.2,1689.2,1561.9,1594.8,1594.8,44396871836
2021-02-05,1594.8,1756.5,1594.8,1718.7,1718.7,40108628454
2021-02-06,1717.8,1738.3,1649.1,1677.8,1677.8,39873420648
2021-02-07,1677.6,1690.0,1501.8,1614.2,1614.2,39889440151
2021-02-08,1613.6,1770.6,1571.6,1746.6,1746.6,48012285956
2021-02-09,1746.9,1816.0,1711.6,1768.0,1768.0,44180727529
2021-02-10,1768.0,1826.7,1686.5,1744.2,1744.2,41916084617
2021-02-11,1743.7,1806.5,1708.7,1783.8,1783.8,36021495262
2021-02-12,1783.5,1861.4,1744.2,1843.5,1843.5,37905036865
2021-02-13,1844.0,1871.6,1770.6,1814.1,1814.1,35359490535
2021-02-14,1814.4,1848.2,1789.9,1805.1,1805.1,31439114900
2021-02-15,1804.7,1833.8,1683.9,1779.8,1779.8,38955610883
2021-02-16,1778.9,1824.5,1729.6,1781.1,1781.1,34269369268
2021-02-17,1781.4,1853.7,1736.7,1848.5,1848.5,35955412703
2021-02-18,1848.2,1949.9,1848.2,1937.4,1937.4,28255902969
2021-02-19,1938.9,1969.5,1896.7,1960.2,1960.2,26268814253
2021-02-20,1959.9,2036.3,1830.5,1919.5,1919.5,34696091102
2021-02-21,1918.7,1974.3,1890.4,1935.6,1935.6,23626547717
2021-02-22,1935.6,1936.5,1580.6,1782.0,1782.0,42409646036
2021-02-23,1781.4,1781.4,1378.8,1570.2,1570.2,52029864713
2021-02-24,1571.5,1711.0,1511.0,1626.6,1626.6,31329000537
2021-02-25,1625.4,1670.2,1465.1,1475.7,1475.7,24481681873
2021-02-26,1478.7,1559.0,1408.0,1446.0,1446.0,31435997881
2021-02-27,1446.9,1524.9,1433.8,1460.0,1460.0,20742103233
2021-02-28,1459.9,1468.4,1300.5,1416.0,1416.0,27637026080
2021-03-01,1417.2,1567.7,1416.4,1564.7,1564.7,24032838645
2021-03-02,1564.1,1597.6,1461.3,1492.6,1492.6,22523669722
